0.0020068,0.050974,-0.26634,-0.30034,-0.14629,0.28938,-0.0019712,0.03172,0.12595,-0.050955,0.10368,0.2053,-0.15656,0.13356,-0.16805,0.18669,0.0021569,0.018807,0.013505,-0.030602,-0.024312,0.07428
-0.0018764,0.008644,-0.34365,-0.24503,-0.092142,0.28723,-0.0089649,0.037835,0.16652,-0.11242,0.10631,0.18975,-0.10296,0.14732,-0.15039,0.20893,-0.0010227,0.011819,0.011851,0.0050045,-0.039603,-0.0077501
0.00052232,-0.020391,-0.25663,-0.2096,-0.09038,0.33275,0.013668,0.094761,0.19978,-0.076152,0.087325,0.15882,-0.095545,0.13171,-0.12463,0.22975,-0.023185,-0.010683,0.013271,0.036432,-0.092929,-0.038708
-0.0037144,-0.077214,-0.19607,-0.1115,-0.085443,0.31583,0.021045,0.042696,0.13377,-0.043777,0.08047,0.16676,-0.070906,0.088091,-0.14378,0.1926,-0.025409,-0.028465,0.059344,-0.01102,-0.1091,-0.039933
-0.0055333,-0.031675,-0.21591,-0.092395,-0.05882,0.2958,-0.0066505,0.02505,0.11616,-0.095682,0.045501,0.14251,-0.019488,0.044427,-0.14121,0.17619,-0.043877,-0.020256,0.054638,-0.014463,-0.093276,-0.037995
-0.010599,0.0014182,-0.15496,-0.065344,-0.011813,0.27536,-0.021838,0.0069587,0.12333,-0.11115,0.040604,0.11544,0.018365,0.026693,-0.13647,0.16399,-0.053302,-0.019058,0.053495,0.0014018,-0.095987,-0.024848
-0.0009514,-0.024976,-0.12527,-0.026298,0.01611,0.20793,-0.049813,-0.023213,0.10378,-0.13924,-0.011797,0.074706,0.023807,0.024032,-0.15106,0.14104,-0.086688,-0.023104,0.038394,-0.0039788,-0.10192,-0.042627
0.0059856,-0.020915,-0.044075,-0.034023,0.017929,0.22959,-0.042394,0.016317,0.12386,-0.092425,-0.022921,0.092374,0.0085877,0.0034637,-0.12219,0.11664,-0.11119,-0.061622,0.02743,0.022294,-0.14733,-0.058374
-0.014441,-0.00074823,-0.058353,-0.0044174,0.041198,0.15273,-0.050121,-0.0027888,0.092978,-0.093172,-0.05066,0.10474,0.021569,-0.033267,-0.1394,0.10449,-0.12251,-0.0666,0.047628,0.012377,-0.15719,-0.048495
-0.016155,-0.062812,-0.082731,0.023335,0.070938,0.12208,-0.062703,-0.024068,0.084783,-0.10705,-0.060968,0.092905,0.092084,0.0015556,-0.13336,0.10053,-0.10684,-0.057674,0.050036,0.03022,-0.14077,-0.058556
-0.0057497,-0.10083,-0.083408,-0.0076671,0.12367,0.03593,-0.072922,-0.054649,0.060306,-0.13708,-0.053498,0.01145,0.11615,0.025541,-0.13833,0.11133,-0.11889,-0.05139,0.038686,0.014856,-0.15886,-0.06965
0.0013303,-0.14269,-0.032266,0.048584,0.14947,0.054519,-0.05776,0.012584,0.060622,-0.12692,-0.027429,-0.028261,0.12293,0.041553,-0.11197,0.091688,-0.12146,-0.051507,0.049687,0.021523,-0.1787,-0.08171
-0.0062213,-0.10729,0.0021384,0.080824,0.17854,0.01072,-0.089838,-0.002523,0.02746,-0.13249,-0.035128,-0.025712,0.15842,0.017167,-0.11724,0.060325,-0.11511,-0.041102,0.040646,0.0067687,-0.15988,-0.072177
-0.0001009,-0.15059,0.032043,0.090643,0.19411,-0.012564,-0.098685,-0.015886,0.0029817,-0.12755,-0.0434,-0.034041,0.18844,0.036329,-0.11035,0.052463,-0.13227,-0.039371,0.028037,-0.0062545,-0.18609,-0.078475
0.0068618,-0.18836,0.059944,0.10633,0.20918,0.00075388,-0.09693,-0.0081945,0.016044,-0.1096,-0.031166,-0.049865,0.19874,0.015874,-0.096271,0.017265,-0.14353,-0.0033234,-0.0033621,0.017881,-0.20603,-0.081238
0.016349,-0.17984,0.10144,0.10592,0.20005,0.018736,-0.066029,-0.024175,-0.0050246,-0.088865,-0.015855,-0.078214,0.18708,0.011372,-0.068652,0.00057951,-0.15351,0.009502,-0.01786,0.011866,-0.20111,-0.083308
0.025873,-0.15906,0.11456,0.12861,0.20473,0.027423,-0.069584,-0.031516,-0.0055751,-0.094835,-0.02113,-0.084968,0.18643,-0.0072762,-0.059352,-0.025628,-0.15908,0.061083,-0.017286,0.014239,-0.20364,-0.092193
0.028252,-0.071863,0.12807,0.12477,0.20333,0.040566,-0.066914,-0.025507,-0.0071065,-0.051012,-0.028694,-0.10866,0.18131,-0.022547,-0.029805,-0.039921,-0.15706,0.047696,-0.027536,0.029216,-0.18208,-0.091354
0.015678,-0.055868,0.18735,0.16478,0.20109,0.025551,-0.051732,-0.019635,-0.0043387,-0.003493,-0.019597,-0.10522,0.18879,0.0055625,-0.0029368,-0.034303,-0.13637,0.042399,-0.034202,0.036109,-0.13789,-0.10109
0.0016487,0.059586,0.22904,0.17947,0.21149,-0.015082,-0.086022,-0.014843,-0.023442,-0.03155,-0.024325,-0.091943,0.20445,0.01792,-0.0086427,-0.0555,-0.10838,0.033324,-0.058374,0.044861,-0.10551,-0.091394
0.0024656,0.014621,0.24975,0.21819,0.17523,-0.020583,-0.072815,-0.0032658,-0.02775,-0.014799,-0.018318,-0.1065,0.19634,-0.00068579,0.014882,-0.061265,-0.10493,0.035845,-0.059027,0.04149,-0.10206,-0.080461
-0.0061687,0.032706,0.25246,0.23469,0.11096,-0.049605,-0.074627,-0.015199,-0.069093,0.0026668,-0.022622,-0.06158,0.20085,-0.0037962,0.019578,-0.063023,-0.08208,0.053369,-0.10052,0.018716,-0.066829,-0.064491
-0.012889,0.025479,0.27596,0.22144,0.057514,-0.10787,-0.083316,-0.027601,-0.078193,-0.0049258,-0.020066,-0.06648,0.17623,0.014916,0.022424,-0.061184,-0.058723,0.085212,-0.092848,0.02964,-0.055107,-0.057076
0.0039282,0.030924,0.24546,0.23733,0.0042419,-0.087588,-0.057371,-0.016245,-0.083679,0.0017045,-0.021522,-0.086853,0.16162,0.0061222,0.055159,-0.063265,-0.031471,0.06631,-0.12538,0.026725,-0.051887,-0.065697
0.011335,0.00082342,0.20377,0.20505,-0.02894,-0.069851,-0.027441,-0.0047752,-0.071315,0.049935,-0.0036663,-0.082236,0.14347,-0.0084222,0.088765,-0.050313,-0.037186,0.030838,-0.17819,0.047583,-0.024897,-0.063876
0.0079464,-0.075587,0.20741,0.27288,-0.049896,-0.060584,0.0008515,-0.041336,-0.069978,0.065438,0.0027422,-0.063932,0.089052,-0.032444,0.12005,-0.065489,-0.029173,0.040168,-0.14802,0.057824,0.017552,-0.067073
-0.013424,-0.1604,0.083896,0.27525,-0.038801,-0.11341,-0.055856,-0.081583,-0.12275,0.070918,0.0127,-0.012006,0.13532,-0.031389,0.041757,-0.041568,0.010257,0.053618,-0.15984,0.025786,0.021933,-0.03517
0.0011545,-0.042185,0.00077896,0.31286,-0.020724,-0.15516,-0.054117,-0.079526,-0.14781,0.019722,0.017489,0.017009,0.15835,-0.055356,0.04118,-0.062357,9.3261e-05,0.051851,-0.17657,0.010659,-0.0063353,-0.051641
0.010664,-0.16522,-0.058994,0.26646,0.037507,-0.13556,-0.021628,-0.10916,-0.13576,0.068651,0.021706,-0.019268,0.1309,-0.073805,0.076404,-0.077791,0.0094129,0.053774,-0.17542,0.038375,0.016886,-0.039625
0.006249,-0.11235,-0.04478,0.22324,-0.0050797,-0.13178,0.010135,-0.11443,-0.14368,0.067476,0.037597,-0.050631,0.08591,-0.043224,0.10133,-0.066252,0.041333,0.09031,-0.099505,0.056927,0.002516,-0.029806
0.0020579,-0.1664,-0.076504,0.16174,-0.036793,-0.15739,0.0064297,-0.093853,-0.14124,0.062288,0.07831,-0.029045,0.059419,-0.06053,0.13011,-0.065437,0.058925,0.087178,-0.095212,0.057294,0.033462,-0.014525
-0.0071459,-0.12436,-0.27373,0.028169,-0.041316,-0.20013,0.0503,-0.080922,-0.15693,0.08073,0.087014,-0.036358,0.062234,-0.056004,0.12338,-0.04862,0.048363,0.10237,-0.074158,0.040735,0.064453,-0.0080448
-0.011152,-0.18293,-0.26584,-0.084086,-0.037236,-0.23298,0.0027359,-0.11855,-0.20738,0.066131,0.11383,-0.014821,0.07581,-0.071012,0.078182,-0.046159,0.073623,0.097879,-0.086272,-0.032467,0.10687,-0.0011421
-0.014106,0.044878,-0.38895,-0.13822,-0.080458,-0.22862,0.064188,-0.10228,-0.18861,0.042292,0.1107,-0.025788,0.065638,-0.092056,0.05511,-0.05523,0.044292,0.084521,-0.039956,-0.028581,0.078394,0.017607
-0.022616,0.11976,-0.41826,-0.19856,-0.11104,-0.26164,0.059482,-0.096718,-0.17992,0.040819,0.067478,-0.013661,0.12519,-0.11396,0.049946,-0.062993,0.022326,0.061367,-0.048931,-0.0047647,0.038125,0.032827
-0.00038284,-0.33733,-0.33259,-0.20277,-0.099115,-0.22139,0.1177,-0.091616,-0.14228,0.1446,0.090905,-0.075413,0.093676,-0.12682,0.088841,-0.067251,0.050833,0.046678,-0.049064,0.017751,0.058686,0.022869
-0.0016058,-0.040328,-0.2605,-0.15375,-0.080839,-0.17774,0.080181,-0.089052,-0.12099,0.12209,0.034926,-0.081457,0.03897,-0.11352,0.17323,-0.081293,0.067736,0.050968,-0.05401,0.00016879,0.085847,0.02557
0.0036814,0.18402,-0.16733,-0.13783,-0.078261,-0.18527,0.10267,-0.092744,-0.12691,0.090372,0.0096283,-0.12407,-0.013069,-0.1009,0.20632,-0.086324,0.079585,0.03999,0.0070383,-0.010818,0.091703,0.031159
0.003082,0.16822,-0.030747,-0.12369,-0.082854,-0.18376,0.070368,-0.029287,-0.092667,0.065964,-0.019942,-0.15207,-0.070195,-0.074964,0.25569,-0.079913,0.077034,0.024983,0.0083279,0.03063,0.10569,0.039124
2.3416e-05,0.14394,0.093303,-0.040426,-0.071361,-0.1421,0.11306,-0.10086,-0.16985,0.058571,0.0044122,-0.12573,-0.11072,-0.087108,0.2598,-0.072428,0.093148,0.051492,0.030465,-0.024652,0.096683,0.045435
0.001747,-0.049082,0.19079,-0.084912,-0.044495,-0.10637,0.098313,-0.10154,-0.11918,0.028628,-0.022172,-0.11857,-0.11835,-0.066537,0.14273,-0.083065,0.071497,0.021929,0.036803,-0.00068726,0.12265,0.054294
-2.0709e-05,0.072868,0.17951,-0.0091949,-0.020382,-0.1241,0.073445,-0.11726,-0.1125,0.024747,-0.005438,-0.11573,-0.12731,-0.057069,0.15741,-0.074645,0.079633,0.014114,0.073082,-0.0098456,0.1478,0.06403
-0.004313,0.10471,0.13848,0.013969,-0.0087937,-0.14756,0.0491,-0.14636,-0.1,0.046065,-0.034725,-0.097406,-0.13408,-0.045966,0.15292,-0.066661,0.078404,0.014483,0.12201,-0.012426,0.15819,0.069284
-0.0050945,0.093864,0.1685,0.0018091,0.013303,-0.16433,0.0482,-0.097484,-0.091101,0.070668,-0.046347,-0.059032,-0.11728,-0.075729,0.073623,-0.081455,0.10254,-0.0052093,0.10071,-0.03584,0.12982,0.074914
0.0086373,0.18928,0.17123,-0.017334,0.059745,-0.16943,0.055773,-0.038836,-0.060849,0.092318,-0.033897,-0.077203,-0.094978,-0.059864,0.0037877,-0.090263,0.082397,-0.024753,0.16749,-0.064042,0.11904,0.065093
0.0012038,0.011843,0.2272,-0.034484,0.073993,-0.15331,0.070818,-0.032314,-0.036936,0.09322,-0.024021,-0.058868,-0.098509,-0.061024,0.0021532,-0.12945,0.094542,-0.046205,0.13305,-0.054442,0.14465,0.071133
0.00091238,0.15562,0.3027,-0.0056803,0.073063,-0.13942,0.085301,-0.015904,-0.012328,0.10738,-0.034335,-0.0792,-0.10493,-0.061449,-0.036227,-0.15354,0.10617,-0.066048,0.093195,-0.057399,0.19431,0.070232
-0.016605,-0.060288,0.33241,0.060282,0.063277,-0.1113,0.062695,-0.058109,0.012372,0.091884,-0.058268,-0.051975,-0.082506,-0.060449,-0.022089,-0.13528,0.13988,-0.057354,0.11453,-0.055136,0.20124,0.082791
-0.016723,0.023863,0.24498,0.058897,0.070132,-0.10317,0.039321,-0.019002,0.063736,0.10217,-0.069998,-0.064447,-0.10049,-0.033323,0.014336,-0.12102,0.1441,-0.065756,0.10702,-0.039989,0.19659,0.086186
-0.011928,0.028729,0.23229,-0.0016268,0.047552,-0.087568,0.036701,0.021986,0.10811,0.10295,-0.1422,-0.056467,-0.10766,-0.023126,0.043586,-0.13448,0.14261,-0.074133,0.14636,-0.038009,0.20701,0.0893
-0.0045522,0.042356,0.28391,-0.036843,0.032441,-0.070047,-0.014704,0.15631,0.12473,0.0076276,-0.13732,-0.051947,-0.16613,0.054243,0.013687,-0.06169,0.12852,-0.094438,0.093787,-0.03382,0.19247,0.082031
0.00087394,0.018615,0.25452,0.029161,0.025291,-0.032551,-0.013658,0.15313,0.1067,-0.010455,-0.10106,-0.017149,-0.16169,0.03718,-0.02039,-0.07352,0.11788,-0.091695,0.10167,-0.0073245,0.17628,0.073055
0.0021056,0.1113,0.12395,0.032798,0.017601,0.029305,-0.031368,0.1672,0.10544,0.010278,-0.24732,0.069367,-0.16031,0.01794,0.021565,-0.061635,0.10472,-0.088554,0.077033,0.0091731,0.17425,0.0664
0.00081749,0.067093,0.1991,-0.13833,-0.024209,-0.023132,-0.040794,0.18495,0.12501,-0.039505,-0.21767,0.14811,-0.1523,0.03138,0.070186,-0.028197,0.058853,-0.073693,-0.016997,-0.0087928,0.071482,0.058831
0.008079,0.071214,0.23897,-0.12099,-0.056929,0.052778,-0.01768,0.17602,0.14382,-0.052228,-0.082456,0.12143,-0.17787,0.058445,0.063006,-0.026269,0.055324,-0.072281,0.0070746,-0.022113,0.054219,0.047959
0.014283,0.11485,0.089958,-0.089346,-0.06068,0.096276,0.012799,0.20363,0.1475,-0.021006,-0.055005,0.095697,-0.19445,0.061003,0.049937,0.044654,0.039976,-0.067376,-0.013242,-0.014835,0.017479,0.044314
0.019597,0.18519,0.015124,-0.07278,-0.10083,0.14537,0.068534,0.20827,0.11621,0.018967,0.038195,0.060729,-0.20969,0.085554,0.0020629,0.012121,0.030891,-0.060207,0.0043653,-0.010283,0.0020732,0.041514
0.017318,0.21359,-0.24096,-0.13496,-0.15005,0.17584,0.043856,0.16976,0.10957,0.040986,0.091578,0.11607,-0.20227,0.084584,-0.044448,0.072648,0.0011263,-0.054558,-0.0088952,-0.0049683,0.0016731,0.043524
0.011473,0.11224,-0.26878,-0.14988,-0.21564,0.20358,0.045969,0.15188,0.11112,0.042346,0.076309,0.14837,-0.20425,0.085701,-0.059159,0.063465,-0.0020717,-0.038307,0.025633,-0.007645,0.013989,0.044998
0.0042438,0.02908,-0.3191,-0.14562,-0.25433,0.22704,0.075492,0.16355,0.094905,0.020845,0.12194,0.11044,-0.16885,0.087685,-0.10564,0.093387,-0.0061823,-0.039283,0.034986,0.0017103,0.0016613,0.04928
-0.013302,0.10551,-0.44282,-0.12849,-0.24193,0.22722,-0.027916,0.14483,0.05135,0.032314,0.13093,0.067094,-0.12711,0.12887,-0.098819,0.1616,0.012064,0.0028789,-0.021696,-0.036636,-0.031548,0.068457
-0.022113,0.20047,-0.14777,-0.27758,-0.19325,0.18827,-0.00081475,0.045455,0.06821,-0.041948,0.12413,0.1683,-0.091534,0.10324,-0.098623,0.17598,0.018872,0.0061909,-0.034734,-0.092186,-0.050134,0.080454
0.0010984,0.073313,-0.26367,-0.28347,-0.16458,0.31437,0.015838,0.047936,0.12804,-0.043472,0.12853,0.20541,-0.15415,0.12459,-0.17364,0.17633,-0.017615,0.0010553,0.0058507,-0.042215,-0.034663,0.061562
